Time,Open,High,Low,Close,Volume
2018-08-01 17:14:00,310.0,311.0,310.0,311.0,1055.16221724
2018-08-01 17:15:00,311.0,311.0,311.0,311.0,4784.10219135
2018-08-01 17:16:00,311.0,311.0,311.0,311.0,7789.12455376
2018-08-01 17:17:00,311.0,312.0,311.0,312.0,22024.39210325
2018-08-01 17:18:00,312.0,312.0,312.0,312.0,37895.29514086
2018-08-01 17:19:00,312.0,313.0,312.0,312.0,49455.16446821
2018-08-01 17:20:00,312.0,312.0,312.0,312.0,6977.17057869
2018-08-01 17:21:00,313.0,313.0,313.0,313.0,38978.98822343
2018-08-01 17:22:00,313.0,313.0,311.0,313.0,65386.62991515
2018-08-01 17:23:00,312.0,313.0,312.0,313.0,34313.30779037
2018-08-01 17:24:00,313.0,313.0,313.0,313.0,6984.7996
2018-08-01 17:25:00,314.0,314.0,312.0,313.0,130542.41110489
2018-08-01 17:26:00,314.0,314.0,314.0,314.0,6803.35832082
2018-08-01 17:27:00,314.0,314.0,313.0,313.0,37215.03430542
2018-08-01 17:28:00,313.0,313.0,313.0,313.0,21720.48860089
2018-08-01 17:29:00,313.0,313.0,313.0,313.0,19991.15354864
2018-08-01 17:30:00,313.0,313.0,313.0,313.0,19690.52613029
2018-08-01 17:31:00,313.0,313.0,313.0,313.0,6677.28595764
2018-08-01 17:32:00,312.0,313.0,312.0,313.0,13873.07463141
2018-08-01 17:33:00,313.0,313.0,313.0,313.0,8595.40561114
2018-08-01 17:34:00,313.0,313.0,313.0,313.0,1707.92942291
2018-08-01 17:35:00,314.0,314.0,314.0,314.0,15181.87689376
2018-08-01 17:36:00,314.0,314.0,313.0,313.0,24456.32175818
2018-08-01 17:37:00,314.0,315.0,314.0,315.0,126479.13254969
2018-08-01 17:38:00,315.0,315.0,313.0,314.0,96288.3639685
2018-08-01 17:39:00,314.0,315.0,313.0,314.0,37681.15871959
2018-08-01 17:40:00,314.0,315.0,314.0,315.0,66876.30214216
2018-08-01 17:41:00,315.0,316.0,315.0,316.0,91051.79621532
2018-08-01 17:42:00,316.0,319.0,316.0,318.0,534687.13910024
2018-08-01 17:43:00,318.0,320.0,318.0,320.0,249740.71605889
2018-08-01 17:44:00,320.0,321.0,319.0,320.0,329139.05361544
2018-08-01 17:45:00,319.0,319.0,318.0,318.0,133415.07129524
2018-08-01 17:46:00,318.0,319.0,317.0,319.0,46204.9948622
2018-08-01 17:47:00,319.0,319.0,317.0,318.0,76307.93032479
2018-08-01 17:48:00,318.0,318.0,318.0,318.0,42813.72604019
2018-08-01 17:49:00,318.0,319.0,318.0,319.0,5404.24576266
2018-08-01 17:50:00,318.0,320.0,318.0,320.0,97230.69610676
2018-08-01 17:51:00,319.0,321.0,319.0,321.0,165834.86115109
2018-08-01 17:52:00,320.0,321.0,319.0,320.0,131729.9204816
2018-08-01 17:53:00,319.0,320.0,317.0,317.0,113159.29925155
2018-08-01 17:54:00,317.0,317.0,316.0,316.0,33267.61945097
2018-08-01 17:55:00,316.0,317.0,316.0,316.0,59429.9294728
2018-08-01 17:56:00,316.0,316.0,314.0,314.0,94707.28719403
2018-08-01 17:57:00,314.0,315.0,313.0,314.0,85359.69154204
2018-08-01 17:58:00,313.0,315.0,313.0,315.0,40973.68876092
2018-08-01 17:59:00,315.0,316.0,315.0,316.0,37676.89895044
2018-08-01 18:00:00,316.0,316.0,316.0,316.0,28980.79527274
2018-08-01 18:01:00,316.0,316.0,316.0,316.0,9876.34203625
2018-08-01 18:02:00,316.0,317.0,316.0,316.0,23617.12844663
2018-08-01 18:03:00,316.0,316.0,316.0,316.0,19261.59931252
2018-08-01 18:04:00,316.0,317.0,316.0,317.0,22946.83202447
2018-08-01 18:05:00,316.0,316.0,316.0,316.0,830.0
2018-08-01 18:06:00,316.0,316.0,315.0,315.0,46177.68494045
2018-08-01 18:07:00,315.0,315.0,314.0,314.0,26885.65970831
2018-08-01 18:08:00,315.0,315.0,315.0,315.0,17515.32078028
2018-08-01 18:09:00,315.0,315.0,315.0,315.0,1167.18743802
2018-08-01 18:10:00,315.0,315.0,315.0,315.0,7280.05521047
2018-08-01 18:11:00,314.0,314.0,314.0,314.0,45584.7011684
2018-08-01 18:12:00,314.0,314.0,314.0,314.0,12728.01801316
2018-08-01 18:13:00,314.0,314.0,314.0,314.0,5860.3445617
2018-08-01 18:14:00,314.0,314.0,314.0,314.0,39960.23700532
2018-08-01 18:15:00,314.0,314.0,314.0,314.0,3457.50440675
2018-08-01 18:16:00,314.0,314.0,314.0,314.0,32354.73416989
2018-08-01 18:17:00,315.0,315.0,314.0,314.0,6540.84708545
2018-08-01 18:18:00,314.0,314.0,314.0,314.0,13032.97722992
2018-08-01 18:20:00,314.0,315.0,314.0,315.0,16117.19140429
2018-08-01 18:21:00,315.0,315.0,315.0,315.0,30.0
2018-08-01 18:22:00,314.0,315.0,314.0,314.0,18027.86944494
2018-08-01 18:23:00,314.0,314.0,313.0,313.0,44536.3866272
2018-08-01 18:24:00,314.0,314.0,313.0,314.0,41104.48856429
2018-08-01 18:25:00,314.0,314.0,313.0,313.0,12651.59962467
2018-08-01 18:26:00,313.0,314.0,313.0,314.0,748.97889928
2018-08-01 18:27:00,314.0,314.0,314.0,314.0,22349.90612281
2018-08-01 18:28:00,314.0,315.0,314.0,314.0,12660.07693486
2018-08-01 18:30:00,314.0,315.0,314.0,315.0,16221.59362133
2018-08-01 18:31:00,315.0,316.0,315.0,316.0,76255.21993091
2018-08-01 18:32:00,316.0,317.0,316.0,317.0,38608.82074682
2018-08-01 18:33:00,317.0,317.0,317.0,317.0,80499.7895374
2018-08-01 18:34:00,317.0,317.0,317.0,317.0,5289.33640435
2018-08-01 18:35:00,316.0,317.0,316.0,317.0,15050.19792941
2018-08-01 18:36:00,317.0,317.0,317.0,317.0,43081.61634479
2018-08-01 18:37:00,317.0,317.0,316.0,317.0,57919.79072856
2018-08-01 18:38:00,317.0,317.0,317.0,317.0,40000.0
2018-08-01 18:39:00,317.0,318.0,317.0,318.0,59797.70659371
2018-08-01 18:40:00,317.0,317.0,317.0,317.0,10228.55919827
2018-08-01 18:41:00,317.0,318.0,317.0,317.0,3972.22575211
2018-08-01 18:42:00,318.0,318.0,316.0,317.0,40450.17029982
2018-08-01 18:43:00,317.0,318.0,317.0,317.0,15251.02633495
2018-08-01 18:44:00,317.0,317.0,316.0,316.0,12339.93169818
2018-08-01 18:45:00,316.0,317.0,316.0,316.0,15764.56019086
2018-08-01 18:46:00,316.0,316.0,316.0,316.0,123349.65039493
2018-08-01 18:47:00,315.0,315.0,315.0,315.0,630.6624506
2018-08-01 18:48:00,316.0,316.0,316.0,316.0,9640.54365222
2018-08-01 18:49:00,316.0,316.0,316.0,316.0,10826.84923361
2018-08-01 18:50:00,316.0,316.0,316.0,316.0,13516.3525832
2018-08-01 18:54:00,316.0,316.0,315.0,315.0,18532.73081978
2018-08-01 18:55:00,315.0,316.0,315.0,315.0,12472.43400451
2018-08-01 18:56:00,316.0,316.0,316.0,316.0,4109.60193953
2018-08-01 18:57:00,316.0,316.0,316.0,316.0,300.0
2018-08-01 18:58:00,315.0,315.0,315.0,315.0,53720.49436182
2018-08-01 18:59:00,315.0,315.0,315.0,315.0,9945.26175548
