Time,Open,High,Low,Close,Volume
2021-02-01 09:00:00,0.34464,0.34479,0.34411,0.34448,278525.9
2021-02-01 09:01:00,0.34458,0.34487,0.34367,0.34368,543841.8
2021-02-01 09:02:00,0.34376,0.34376,0.3421,0.34254,885949.4
2021-02-01 09:03:00,0.34243,0.34363,0.34236,0.34326,407461.5
2021-02-01 09:04:00,0.34327,0.34344,0.34201,0.34228,347019.6
2021-02-01 09:05:00,0.34235,0.34252,0.34163,0.34194,356309.6
2021-02-01 09:06:00,0.3417,0.3417,0.34056,0.34139,299049.7
2021-02-01 09:07:00,0.34147,0.34147,0.34,0.3401,359090.9
2021-02-01 09:08:00,0.34001,0.34035,0.33851,0.33948,1056137.2
2021-02-01 09:09:00,0.33936,0.34052,0.33935,0.33946,356893.2
2021-02-01 09:10:00,0.33959,0.34087,0.33941,0.34065,460002.9
2021-02-01 09:11:00,0.34049,0.34049,0.33923,0.33968,278858.0
2021-02-01 09:12:00,0.33945,0.33983,0.33903,0.33978,187692.6
2021-02-01 09:13:00,0.33975,0.34049,0.33967,0.34032,157320.3
2021-02-01 09:14:00,0.34041,0.34044,0.3397,0.33981,132290.8
2021-02-01 09:15:00,0.33969,0.34039,0.33932,0.33941,256868.4
2021-02-01 09:16:00,0.33944,0.33961,0.33823,0.33851,422961.7
2021-02-01 09:17:00,0.33852,0.33874,0.3375,0.33806,795353.7
2021-02-01 09:18:00,0.33804,0.33924,0.33787,0.33802,295996.8
2021-02-01 09:19:00,0.3381,0.33881,0.338,0.33851,190221.4
2021-02-01 09:20:00,0.33834,0.33943,0.33825,0.33933,365467.8
2021-02-01 09:21:00,0.33933,0.33933,0.33759,0.33759,220311.7
2021-02-01 09:22:00,0.33759,0.3377,0.33661,0.33761,1074629.3
2021-02-01 09:23:00,0.33764,0.33802,0.33569,0.33657,1386942.8
2021-02-01 09:24:00,0.33633,0.33711,0.33581,0.33646,241578.2
2021-02-01 09:25:00,0.33639,0.3365,0.33506,0.33523,543177.4
2021-02-01 09:26:00,0.3355,0.33663,0.33515,0.33642,690222.8
2021-02-01 09:27:00,0.33664,0.33779,0.33645,0.3368,432868.5
2021-02-01 09:28:00,0.33688,0.33786,0.33653,0.33691,298394.3
2021-02-01 09:29:00,0.33677,0.33686,0.33511,0.33573,678766.2
2021-02-01 09:30:00,0.33574,0.33692,0.33527,0.3368,508915.7
2021-02-01 09:31:00,0.3367,0.33682,0.33451,0.33496,1862955.0
2021-02-01 09:32:00,0.33489,0.33489,0.33214,0.33327,5586106.7
2021-02-01 09:33:00,0.33338,0.335,0.33328,0.33454,767009.5
2021-02-01 09:34:00,0.33454,0.33474,0.33321,0.33432,743328.3
2021-02-01 09:35:00,0.3344,0.33538,0.3344,0.33508,697074.9
2021-02-01 09:36:00,0.33508,0.33659,0.33508,0.33594,321831.3
2021-02-01 09:37:00,0.33607,0.33623,0.3351,0.33525,396160.6
2021-02-01 09:38:00,0.33523,0.33585,0.33505,0.33554,160625.2
2021-02-01 09:39:00,0.33551,0.33583,0.33518,0.33541,251911.4
2021-02-01 09:40:00,0.33546,0.33664,0.33465,0.33664,671793.7
2021-02-01 09:41:00,0.33663,0.33663,0.33551,0.33554,324908.5
2021-02-01 09:42:00,0.33552,0.33597,0.33497,0.33597,232904.4
2021-02-01 09:43:00,0.33595,0.33699,0.33588,0.33634,399043.2
2021-02-01 09:44:00,0.33643,0.33662,0.33518,0.33546,291908.3
2021-02-01 09:45:00,0.33542,0.33653,0.33538,0.336,486688.2
2021-02-01 09:46:00,0.33616,0.33639,0.33561,0.33588,307600.7
