Time,Open,High,Low,Close,Volume
2021-05-01 09:00:00,22.7,22.721,22.645,22.658,2339.983
2021-05-01 09:01:00,22.656,22.676,22.621,22.676,2456.148
2021-05-01 09:02:00,22.668,22.731,22.644,22.723,4501.268
2021-05-01 09:03:00,22.723,22.723,22.638,22.671,4592.238
2021-05-01 09:04:00,22.683,22.7,22.673,22.689,1662.684
2021-05-01 09:05:00,22.689,22.7,22.672,22.672,857.883
2021-05-01 09:06:00,22.69,22.7,22.66,22.693,1566.074
2021-05-01 09:07:00,22.693,22.721,22.687,22.707,1862.704
2021-05-01 09:08:00,22.718,22.74,22.707,22.732,1803.494
2021-05-01 09:09:00,22.732,22.732,22.672,22.672,1191.449
2021-05-01 09:10:00,22.667,22.719,22.652,22.692,3289.994
2021-05-01 09:11:00,22.7,22.704,22.645,22.669,1442.853
2021-05-01 09:12:00,22.669,22.676,22.645,22.647,3188.635
2021-05-01 09:13:00,22.661,22.669,22.609,22.634,1801.834
2021-05-01 09:14:00,22.622,22.692,22.622,22.691,5704.711
2021-05-01 09:15:00,22.675,22.698,22.632,22.636,2646.508
2021-05-01 09:16:00,22.631,22.647,22.579,22.612,4900.422
2021-05-01 09:17:00,22.613,22.618,22.58,22.611,2007.098
2021-05-01 09:18:00,22.595,22.637,22.595,22.627,3442.853
2021-05-01 09:19:00,22.612,22.642,22.605,22.618,2404.49
2021-05-01 09:20:00,22.604,22.616,22.592,22.615,760.35
2021-05-01 09:21:00,22.609,22.659,22.609,22.637,1959.688
2021-05-01 09:22:00,22.623,22.638,22.623,22.63,502.708
2021-05-01 09:23:00,22.621,22.651,22.616,22.65,1557.538
2021-05-01 09:24:00,22.646,22.65,22.613,22.627,1719.937
2021-05-01 09:25:00,22.613,22.627,22.613,22.616,715.841
2021-05-01 09:26:00,22.62,22.65,22.601,22.65,2113.9
2021-05-01 09:27:00,22.648,22.677,22.633,22.676,2183.472
2021-05-01 09:28:00,22.663,22.681,22.661,22.666,917.194
2021-05-01 09:29:00,22.666,22.683,22.634,22.646,1548.107
2021-05-01 09:30:00,22.646,22.654,22.633,22.643,1125.619
2021-05-01 09:31:00,22.643,22.65,22.6,22.615,1591.82
2021-05-01 09:32:00,22.615,22.642,22.611,22.641,1309.489
2021-05-01 09:33:00,22.639,22.64,22.624,22.624,965.625
2021-05-01 09:34:00,22.621,22.654,22.618,22.654,1043.99
2021-05-01 09:35:00,22.654,22.687,22.638,22.682,1683.756
2021-05-01 09:36:00,22.683,22.71,22.683,22.697,2465.332
2021-05-01 09:37:00,22.709,22.74,22.689,22.73,948.421
2021-05-01 09:38:00,22.73,22.762,22.728,22.762,901.017
2021-05-01 09:39:00,22.757,22.757,22.724,22.738,1309.709
2021-05-01 09:40:00,22.753,22.753,22.677,22.702,1282.198
2021-05-01 09:41:00,22.704,22.704,22.664,22.691,586.083
2021-05-01 09:42:00,22.692,22.722,22.692,22.721,416.655
2021-05-01 09:43:00,22.71,22.722,22.7,22.706,496.245
2021-05-01 09:44:00,22.7,22.715,22.7,22.708,560.343
2021-05-01 09:45:00,22.702,22.727,22.702,22.709,942.031
2021-05-01 09:46:00,22.722,22.772,22.704,22.764,2198.796
2021-05-01 09:47:00,22.756,22.788,22.756,22.769,1255.064
2021-05-01 09:48:00,22.78,22.79,22.769,22.786,1212.265
2021-05-01 09:49:00,22.785,22.785,22.71,22.727,2580.814
2021-05-01 09:50:00,22.728,22.754,22.727,22.754,401.173
2021-05-01 09:51:00,22.729,22.763,22.729,22.742,691.886
2021-05-01 09:52:00,22.74,22.74,22.598,22.635,3410.664
2021-05-01 09:53:00,22.623,22.643,22.586,22.643,1259.18
2021-05-01 09:54:00,22.643,22.79,22.631,22.73,6130.897
2021-05-01 09:55:00,22.73,22.759,22.725,22.757,230.675
2021-05-01 09:56:00,22.752,22.768,22.661,22.661,1619.12
2021-05-01 09:57:00,22.672,22.699,22.635,22.698,1155.607
2021-05-01 09:58:00,22.695,22.695,22.677,22.677,680.612
2021-05-01 09:59:00,22.676,22.687,22.665,22.687,1151.122
2021-05-01 10:00:00,22.671,22.679,22.637,22.637,287.993
2021-05-01 10:01:00,22.638,22.643,22.53,22.55,2778.847
2021-05-01 10:02:00,22.554,22.593,22.53,22.583,2103.561
2021-05-01 10:03:00,22.585,22.603,22.554,22.561,843.516
2021-05-01 10:04:00,22.567,22.567,22.462,22.468,4622.239
2021-05-01 10:05:00,22.477,22.492,22.46,22.475,1180.641
2021-05-01 10:06:00,22.475,22.503,22.451,22.477,870.505
2021-05-01 10:07:00,22.477,22.51,22.458,22.51,995.279
2021-05-01 10:08:00,22.508,22.509,22.432,22.457,1524.916
2021-05-01 10:09:00,22.46,22.477,22.435,22.468,426.875
2021-05-01 10:10:00,22.469,22.485,22.45,22.467,875.856
2021-05-01 10:11:00,22.463,22.576,22.463,22.519,3130.549
2021-05-01 10:12:00,22.528,22.528,22.501,22.521,394.174
2021-05-01 10:13:00,22.517,22.611,22.517,22.605,1598.327
2021-05-01 10:14:00,22.615,22.615,22.6,22.601,292.207
2021-05-01 10:15:00,22.601,22.615,22.581,22.615,421.002
2021-05-01 10:16:00,22.606,22.638,22.595,22.625,591.673
2021-05-01 10:17:00,22.606,22.625,22.569,22.616,1579.36
2021-05-01 10:18:00,22.599,22.61,22.58,22.61,1409.525
2021-05-01 10:19:00,22.61,22.621,22.61,22.61,128.913
2021-05-01 10:20:00,22.608,22.637,22.589,22.627,911.883
2021-05-01 10:21:00,22.627,22.678,22.627,22.663,961.362
2021-05-01 10:22:00,22.671,22.702,22.665,22.682,694.189
2021-05-01 10:23:00,22.672,22.7,22.658,22.692,510.223
2021-05-01 10:24:00,22.675,22.692,22.67,22.681,330.73
2021-05-01 10:25:00,22.681,22.691,22.655,22.655,534.579
2021-05-01 10:26:00,22.669,22.67,22.646,22.657,1331.381
2021-05-01 10:27:00,22.672,22.704,22.668,22.682,1057.303
2021-05-01 10:28:00,22.687,22.696,22.67,22.672,355.795
2021-05-01 10:29:00,22.668,22.694,22.666,22.679,1004.468
2021-05-01 10:30:00,22.688,22.693,22.657,22.657,788.613
2021-05-01 10:31:00,22.66,22.692,22.658,22.681,993.193
2021-05-01 10:32:00,22.689,22.736,22.689,22.728,776.218
2021-05-01 10:33:00,22.728,22.735,22.699,22.71,376.358
2021-05-01 10:34:00,22.725,22.732,22.719,22.732,155.941
2021-05-01 10:35:00,22.73,22.75,22.73,22.747,795.356
2021-05-01 10:36:00,22.746,22.754,22.719,22.754,862.175
2021-05-01 10:37:00,22.749,22.783,22.741,22.769,1400.361
2021-05-01 10:38:00,22.765,22.766,22.724,22.766,1816.315
2021-05-01 10:39:00,22.774,22.774,22.755,22.769,596.676
2021-05-01 10:40:00,22.765,22.785,22.765,22.766,223.621
2021-05-01 10:41:00,22.771,22.82,22.76,22.813,2911.534
2021-05-01 10:42:00,22.812,22.93,22.809,22.915,6341.73
2021-05-01 10:43:00,22.922,22.929,22.879,22.879,1452.353
2021-05-01 10:44:00,22.874,22.89,22.841,22.884,2186.515
2021-05-01 10:45:00,22.869,22.871,22.829,22.87,648.449
2021-05-01 10:46:00,22.838,22.92,22.838,22.92,1662.107
2021-05-01 10:47:00,22.91,22.919,22.888,22.913,1722.888
2021-05-01 10:48:00,22.893,22.912,22.857,22.857,629.333
2021-05-01 10:49:00,22.85,22.899,22.848,22.848,1477.87
