Time,Open,High,Low,Close,Volume
2018-11-01 09:00:00,5.2538,5.26,5.2538,5.26,1409.29
2018-11-01 09:01:00,5.2587,5.2609,5.2568,5.2598,1097.62
2018-11-01 09:02:00,5.2583,5.2595,5.2571,5.2595,148.75
2018-11-01 09:03:00,5.2598,5.2598,5.2569,5.2575,1627.11
2018-11-01 09:04:00,5.2561,5.2576,5.2561,5.2575,484.47
2018-11-01 09:05:00,5.2546,5.2566,5.2546,5.2565,256.34
2018-11-01 09:06:00,5.2575,5.2575,5.2575,5.2575,141.65
2018-11-01 09:07:00,5.2572,5.2572,5.2561,5.2561,274.05
2018-11-01 09:08:00,5.2577,5.2577,5.2512,5.2512,3520.7
2018-11-01 09:09:00,5.2554,5.2561,5.255,5.255,874.63
2018-11-01 09:10:00,5.256,5.256,5.2518,5.2519,2296.43
2018-11-01 09:11:00,5.2535,5.2548,5.2522,5.2533,2223.46
2018-11-01 09:12:00,5.2546,5.2548,5.2536,5.2547,978.08
2018-11-01 09:13:00,5.2526,5.2526,5.2518,5.2522,200.3
2018-11-01 09:14:00,5.2544,5.2544,5.2544,5.2544,4.93
2018-11-01 09:15:00,5.25,5.2543,5.2499,5.2543,748.0
2018-11-01 09:16:00,5.2535,5.2556,5.2535,5.2556,260.44
2018-11-01 09:17:00,5.2536,5.2553,5.2536,5.2553,220.17
2018-11-01 09:18:00,5.2541,5.2555,5.2541,5.2555,521.62
2018-11-01 09:19:00,5.2547,5.2547,5.2547,5.2547,100.0
2018-11-01 09:20:00,5.2542,5.2556,5.2542,5.2556,864.54
2018-11-01 09:21:00,5.257,5.2577,5.257,5.2577,98.49
2018-11-01 09:22:00,5.2537,5.2537,5.2435,5.2464,2906.81
2018-11-01 09:23:00,5.2437,5.2485,5.2434,5.2484,1871.21
2018-11-01 09:24:00,5.2486,5.2486,5.2469,5.2481,1026.56
2018-11-01 09:25:00,5.25,5.2501,5.25,5.25,821.07
2018-11-01 09:26:00,5.2499,5.2499,5.2496,5.2496,442.46
2018-11-01 09:27:00,5.2496,5.2514,5.2496,5.2514,1801.11
2018-11-01 09:28:00,5.249,5.2506,5.249,5.2506,285.22
2018-11-01 09:29:00,5.2494,5.2506,5.2493,5.2504,1182.52
2018-11-01 09:30:00,5.2483,5.2483,5.2483,5.2483,3.8
2018-11-01 09:31:00,5.2445,5.2458,5.2437,5.2458,218.82
2018-11-01 09:32:00,5.2457,5.2465,5.2437,5.2437,2220.15
2018-11-01 09:33:00,5.246,5.2487,5.2451,5.2451,1626.66
